national_ref;way_id;osm_link;name;highway_tag;speed_limit;
V94160_688;1445371813;"https://www.openstreetmap.org/way/1445371813";null;null;null;
V94160_689;1445371814;"https://www.openstreetmap.org/way/1445371814";null;null;null;
V94160_690;1445371815;"https://www.openstreetmap.org/way/1445371815";null;null;null;
V94160_691;1445371816;"https://www.openstreetmap.org/way/1445371816";null;null;null;
V94160_692;1445379504;"https://www.openstreetmap.org/way/1445379504";null;null;null;
V94160_693;1445379649;"https://www.openstreetmap.org/way/1445379649";null;null;null;
V94160_694;1445379650;"https://www.openstreetmap.org/way/1445379650";null;null;null;
V94160_695;1445379651;"https://www.openstreetmap.org/way/1445379651";null;null;null;
V94160_696;1445379652;"https://www.openstreetmap.org/way/1445379652";null;null;null;
V94160_697;1445379653;"https://www.openstreetmap.org/way/1445379653";null;null;null;
V94160_698;1445379654;"https://www.openstreetmap.org/way/1445379654";null;null;null;
V94160_699;1445379655;"https://www.openstreetmap.org/way/1445379655";null;null;null;
V94160_700;1445379656;"https://www.openstreetmap.org/way/1445379656";null;null;null;
V94160_701;1502899146;"https://www.openstreetmap.org/way/1502899146";null;null;null;
V94160_702;1502899150;"https://www.openstreetmap.org/way/1502899150";null;null;null;
V94160_703;1502899153;"https://www.openstreetmap.org/way/1502899153";null;null;null;
V94160_704;1502899155;"https://www.openstreetmap.org/way/1502899155";null;null;null;
V94160_705;1502899157;"https://www.openstreetmap.org/way/1502899157";null;null;null;
V94160_706;1605722338;"https://www.openstreetmap.org/way/1605722338";null;null;null;
V94160_707;1605722478;"https://www.openstreetmap.org/way/1605722478";null;null;null;
V94160_708;1605722610;"https://www.openstreetmap.org/way/1605722610";null;null;null;
V94160_709;1606919970;"https://www.openstreetmap.org/way/1606919970";null;null;null;
V94160_710;1606919982;"https://www.openstreetmap.org/way/1606919982";null;null;null;
V94160_711;1606920055;"https://www.openstreetmap.org/way/1606920055";null;null;null;
V94160_712;1606920069;"https://www.openstreetmap.org/way/1606920069";null;null;null;
V94160_713;1606920153;"https://www.openstreetmap.org/way/1606920153";null;null;null;
V94160_714;1606920155;"https://www.openstreetmap.org/way/1606920155";null;null;null;
V94160_715;1606920157;"https://www.openstreetmap.org/way/1606920157";null;null;null;
V94160_716;1612074233;"https://www.openstreetmap.org/way/1612074233";null;null;null;
V94160_717;1903022206;"https://www.openstreetmap.org/way/1903022206";null;null;null;
V94160_718;1903022224;"https://www.openstreetmap.org/way/1903022224";null;null;null;
V94160_719;2014228912;"https://www.openstreetmap.org/way/2014228912";null;null;null;
V94160_720;2014228930;"https://www.openstreetmap.org/way/2014228930";null;null;null;
V94160_721;2014228950;"https://www.openstreetmap.org/way/2014228950";null;null;null;
V94160_722;2014228959;"https://www.openstreetmap.org/way/2014228959";null;null;null;
V94160_723;2014228961;"https://www.openstreetmap.org/way/2014228961";null;null;null;
V94160_724;2014228969;"https://www.openstreetmap.org/way/2014228969";null;null;null;
V94160_725;2149927587;"https://www.openstreetmap.org/way/2149927587";null;null;null;
V94160_726;2149927592;"https://www.openstreetmap.org/way/2149927592";null;null;null;
V94160_727;2149927593;"https://www.openstreetmap.org/way/2149927593";null;null;null;
V94160_728;2149927594;"https://www.openstreetmap.org/way/2149927594";null;null;null;
V94160_729;2149927595;"https://www.openstreetmap.org/way/2149927595";null;null;null;
V94160_730;2149927596;"https://www.openstreetmap.org/way/2149927596";null;null;null;
V94160_731;2314044362;"https://www.openstreetmap.org/way/2314044362";null;null;null;
V94160_732;2314044364;"https://www.openstreetmap.org/way/2314044364";null;null;null;
V94160_733;2314044371;"https://www.openstreetmap.org/way/2314044371";null;null;null;
V94160_734;2314044373;"https://www.openstreetmap.org/way/2314044373";null;null;null;
V94160_735;3287262139;"https://www.openstreetmap.org/way/3287262139";null;null;null;
V94160_736;3287262140;"https://www.openstreetmap.org/way/3287262140";null;null;null;
V94160_737;3287262141;"https://www.openstreetmap.org/way/3287262141";null;null;null;
V94160_738;3287262142;"https://www.openstreetmap.org/way/3287262142";null;null;null;
V94160_739;3287262143;"https://www.openstreetmap.org/way/3287262143";null;null;null;
V94160_740;3287262144;"https://www.openstreetmap.org/way/3287262144";null;null;null;
V94160_741;3287262145;"https://www.openstreetmap.org/way/3287262145";null;null;null;
V94160_742;3287262146;"https://www.openstreetmap.org/way/3287262146";null;null;null;
V94160_743;3287262147;"https://www.openstreetmap.org/way/3287262147";null;null;null;
V94160_744;3287262148;"https://www.openstreetmap.org/way/3287262148";null;null;null;
V94160_745;3287262149;"https://www.openstreetmap.org/way/3287262149";null;null;null;
V94160_746;3287262150;"https://www.openstreetmap.org/way/3287262150";null;null;null;
V94160_747;3287262151;"https://www.openstreetmap.org/way/3287262151";null;null;null;
V94160_748;3287262153;"https://www.openstreetmap.org/way/3287262153";null;null;null;
V94160_749;3287262154;"https://www.openstreetmap.org/way/3287262154";null;null;null;
V94160_750;3287262155;"https://www.openstreetmap.org/way/3287262155";null;null;null;
V94160_751;3287262156;"https://www.openstreetmap.org/way/3287262156";null;null;null;
V94160_752;4565173256;"https://www.openstreetmap.org/way/4565173256";null;null;null;
V94160_753;4565173257;"https://www.openstreetmap.org/way/4565173257";null;null;null;
V94160_754;4565173260;"https://www.openstreetmap.org/way/4565173260";null;null;null;
V94160_755;4565173261;"https://www.openstreetmap.org/way/4565173261";null;null;null;
V94160_756;4565173262;"https://www.openstreetmap.org/way/4565173262";null;null;null;
V94160_757;5432312673;"https://www.openstreetmap.org/way/5432312673";null;null;null;
V94160_758;5432312674;"https://www.openstreetmap.org/way/5432312674";null;null;null;
V94160_759;5484599401;"https://www.openstreetmap.org/way/5484599401";null;null;null;
V94160_760;5484599402;"https://www.openstreetmap.org/way/5484599402";null;null;null;
V94160_761;5584723171;"https://www.openstreetmap.org/way/5584723171";null;null;null;
V94160_762;5584723172;"https://www.openstreetmap.org/way/5584723172";null;null;null;
V94160_763;5584723173;"https://www.openstreetmap.org/way/5584723173";null;null;null;
V94160_764;5584723176;"https://www.openstreetmap.org/way/5584723176";null;null;null;
V94160_765;5584723177;"https://www.openstreetmap.org/way/5584723177";null;null;null;
V94160_766;5584723179;"https://www.openstreetmap.org/way/5584723179";null;null;null;
V94160_767;5686023016;"https://www.openstreetmap.org/way/5686023016";null;null;null;
V94160_768;5686023018;"https://www.openstreetmap.org/way/5686023018";null;null;null;
V94160_769;5686023019;"https://www.openstreetmap.org/way/5686023019";null;null;null;
V94160_770;5749358466;"https://www.openstreetmap.org/way/5749358466";null;null;null;
V94160_771;6007197512;"https://www.openstreetmap.org/way/6007197512";null;null;null;
V94160_772;6007197513;"https://www.openstreetmap.org/way/6007197513";null;null;null;
V94160_773;6007197531;"https://www.openstreetmap.org/way/6007197531";null;null;null;
V94160_774;6269281368;"https://www.openstreetmap.org/way/6269281368";null;null;null;
V94160_775;6269281369;"https://www.openstreetmap.org/way/6269281369";null;null;null;
V94160_776;6269281370;"https://www.openstreetmap.org/way/6269281370";null;null;null;
V94160_777;6269281371;"https://www.openstreetmap.org/way/6269281371";null;null;null;
V94160_778;6269281372;"https://www.openstreetmap.org/way/6269281372";null;null;null;
V94160_779;6269281373;"https://www.openstreetmap.org/way/6269281373";null;null;null;
V94160_780;6269281374;"https://www.openstreetmap.org/way/6269281374";null;null;null;
V94160_781;6269281375;"https://www.openstreetmap.org/way/6269281375";null;null;null;
V94160_782;6269281376;"https://www.openstreetmap.org/way/6269281376";null;null;null;
V94160_783;6269281377;"https://www.openstreetmap.org/way/6269281377";null;null;null;
V94160_784;6269281378;"https://www.openstreetmap.org/way/6269281378";null;null;null;
V94160_785;6269281379;"https://www.openstreetmap.org/way/6269281379";null;null;null;
V94160_786;6269281380;"https://www.openstreetmap.org/way/6269281380";null;null;null;
V94160_787;6269281381;"https://www.openstreetmap.org/way/6269281381";null;null;null;
V94160_788;6269281382;"https://www.openstreetmap.org/way/6269281382";null;null;null;
V94160_789;6269281383;"https://www.openstreetmap.org/way/6269281383";null;null;null;
V94160_790;6269281384;"https://www.openstreetmap.org/way/6269281384";null;null;null;
V94160_791;6269281485;"https://www.openstreetmap.org/way/6269281485";null;null;null;
V94160_792;6269281486;"https://www.openstreetmap.org/way/6269281486";null;null;null;
V94160_793;6269281487;"https://www.openstreetmap.org/way/6269281487";null;null;null;
V94160_794;6269281488;"https://www.openstreetmap.org/way/6269281488";null;null;null;
V94160_795;6269281489;"https://www.openstreetmap.org/way/6269281489";null;null;null;
V94160_796;6269281490;"https://www.openstreetmap.org/way/6269281490";null;null;null;
V94160_797;6269281491;"https://www.openstreetmap.org/way/6269281491";null;null;null;
V94160_798;6269281492;"https://www.openstreetmap.org/way/6269281492";null;null;null;
V94160_799;6269281493;"https://www.openstreetmap.org/way/6269281493";null;null;null;
V94160_800;6269281494;"https://www.openstreetmap.org/way/6269281494";null;null;null;
V94160_801;6269281495;"https://www.openstreetmap.org/way/6269281495";null;null;null;
V94160_802;6269281496;"https://www.openstreetmap.org/way/6269281496";null;null;null;
V94160_803;6269281497;"https://www.openstreetmap.org/way/6269281497";null;null;null;
V94160_804;6269281523;"https://www.openstreetmap.org/way/6269281523";null;null;null;
V94160_805;6269281524;"https://www.openstreetmap.org/way/6269281524";null;null;null;
V94160_806;6269281525;"https://www.openstreetmap.org/way/6269281525";null;null;null;
V94160_807;6269281526;"https://www.openstreetmap.org/way/6269281526";null;null;null;
V94160_808;6393971090;"https://www.openstreetmap.org/way/6393971090";null;null;null;
V94160_809;6436325221;"https://www.openstreetmap.org/way/6436325221";null;null;null;
V94160_810;6436332174;"https://www.openstreetmap.org/way/6436332174";null;null;null;
V94160_811;6436340487;"https://www.openstreetmap.org/way/6436340487";null;null;null;
V94160_812;6521858661;"https://www.openstreetmap.org/way/6521858661";null;null;null;
V94160_813;6620353571;"https://www.openstreetmap.org/way/6620353571";null;null;null;
V94160_814;6620385288;"https://www.openstreetmap.org/way/6620385288";null;null;null;
V94160_815;6620395017;"https://www.openstreetmap.org/way/6620395017";null;null;null;
V94160_816;7233154215;"https://www.openstreetmap.org/way/7233154215";null;null;null;
V94160_817;7233154216;"https://www.openstreetmap.org/way/7233154216";null;null;null;
V94160_818;7233154217;"https://www.openstreetmap.org/way/7233154217";null;null;null;
V94160_819;7264840573;"https://www.openstreetmap.org/way/7264840573";null;null;null;
V94160_820;7612718791;"https://www.openstreetmap.org/way/7612718791";null;null;null;
V94160_821;8165255080;"https://www.openstreetmap.org/way/8165255080";null;null;null;
V94160_822;8165255087;"https://www.openstreetmap.org/way/8165255087";null;null;null;
V94160_823;8165255088;"https://www.openstreetmap.org/way/8165255088";null;null;null;
V94160_824;8165255089;"https://www.openstreetmap.org/way/8165255089";null;null;null;
V94160_825;8194889293;"https://www.openstreetmap.org/way/8194889293";null;null;null;
V94160_826;8659277192;"https://www.openstreetmap.org/way/8659277192";null;null;null;
V94160_827;8659277193;"https://www.openstreetmap.org/way/8659277193";null;null;null;
V94160_828;8659302856;"https://www.openstreetmap.org/way/8659302856";null;null;null;
V94160_829;8659302857;"https://www.openstreetmap.org/way/8659302857";null;null;null;
V94160_830;8659314469;"https://www.openstreetmap.org/way/8659314469";null;null;null;
V94160_831;8659314470;"https://www.openstreetmap.org/way/8659314470";null;null;null;
V94160_832;9062337875;"https://www.openstreetmap.org/way/9062337875";null;null;null;
V94160_833;9062337876;"https://www.openstreetmap.org/way/9062337876";null;null;null;
V94160_834;9062337877;"https://www.openstreetmap.org/way/9062337877";null;null;null;
V94160_835;9062337878;"https://www.openstreetmap.org/way/9062337878";null;null;null;
V94160_836;9062337879;"https://www.openstreetmap.org/way/9062337879";null;null;null;
V94160_837;9062337880;"https://www.openstreetmap.org/way/9062337880";null;null;null;
V94160_838;9062337881;"https://www.openstreetmap.org/way/9062337881";null;null;null;
V94160_839;9062337882;"https://www.openstreetmap.org/way/9062337882";null;null;null;
V94160_840;243892643;"https://www.openstreetmap.org/way/243892643";null;null;null;
V94160_841;243892644;"https://www.openstreetmap.org/way/243892644";null;null;null;
V94160_842;243892645;"https://www.openstreetmap.org/way/243892645";null;null;null;
V94160_843;243892646;"https://www.openstreetmap.org/way/243892646";null;null;null;
V94160_844;243892647;"https://www.openstreetmap.org/way/243892647";null;null;null;
V94160_845;243892648;"https://www.openstreetmap.org/way/243892648";null;null;null;
V94160_846;243893912;"https://www.openstreetmap.org/way/243893912";null;null;null;
V94160_847;243894160;"https://www.openstreetmap.org/way/243894160";null;null;null;
V94160_848;243894161;"https://www.openstreetmap.org/way/243894161";null;null;null;
V94160_849;243894189;"https://www.openstreetmap.org/way/243894189";null;null;null;
V94160_850;243894236;"https://www.openstreetmap.org/way/243894236";null;null;null;
V94160_851;243894237;"https://www.openstreetmap.org/way/243894237";null;null;null;
V94160_852;243894238;"https://www.openstreetmap.org/way/243894238";null;null;null;
V94160_853;243894239;"https://www.openstreetmap.org/way/243894239";null;null;null;
V94160_854;243894267;"https://www.openstreetmap.org/way/243894267";null;null;null;
V94160_855;243894294;"https://www.openstreetmap.org/way/243894294";null;null;null;
V94160_856;243894303;"https://www.openstreetmap.org/way/243894303";null;null;null;
V94160_857;243894306;"https://www.openstreetmap.org/way/243894306";null;null;null;
V94160_858;243894307;"https://www.openstreetmap.org/way/243894307";null;null;null;
V94160_859;243894308;"https://www.openstreetmap.org/way/243894308";null;null;null;
V94160_860;243894439;"https://www.openstreetmap.org/way/243894439";null;null;null;
V94160_861;243894440;"https://www.openstreetmap.org/way/243894440";null;null;null;
V94160_862;243894850;"https://www.openstreetmap.org/way/243894850";null;null;null;
V94160_863;243894863;"https://www.openstreetmap.org/way/243894863";null;null;null;
V94160_864;243894864;"https://www.openstreetmap.org/way/243894864";null;null;null;
V94160_865;243894865;"https://www.openstreetmap.org/way/243894865";null;null;null;
V94160_866;243894866;"https://www.openstreetmap.org/way/243894866";null;null;null;
V94160_867;243894867;"https://www.openstreetmap.org/way/243894867";null;null;null;
V94160_868;243894883;"https://www.openstreetmap.org/way/243894883";null;null;null;
V94160_869;243894884;"https://www.openstreetmap.org/way/243894884";null;null;null;
V94160_870;243895210;"https://www.openstreetmap.org/way/243895210";null;null;null;
V94160_871;243895211;"https://www.openstreetmap.org/way/243895211";null;null;null;
V94160_872;243895212;"https://www.openstreetmap.org/way/243895212";null;null;null;
V94160_873;243895213;"https://www.openstreetmap.org/way/243895213";null;null;null;
V94160_874;243895214;"https://www.openstreetmap.org/way/243895214";null;null;null;
V94160_875;243895216;"https://www.openstreetmap.org/way/243895216";null;null;null;
V94160_876;243895217;"https://www.openstreetmap.org/way/243895217";null;null;null;
V94160_877;243895218;"https://www.openstreetmap.org/way/243895218";null;null;null;
V94160_878;243895342;"https://www.openstreetmap.org/way/243895342";null;null;null;
V94160_879;243895343;"https://www.openstreetmap.org/way/243895343";null;null;null;
V94160_880;243895344;"https://www.openstreetmap.org/way/243895344";null;null;null;
V94160_881;243895388;"https://www.openstreetmap.org/way/243895388";null;null;null;
V94160_882;243895389;"https://www.openstreetmap.org/way/243895389";null;null;null;
V94160_883;243895522;"https://www.openstreetmap.org/way/243895522";null;null;null;
V94160_884;243895538;"https://www.openstreetmap.org/way/243895538";null;null;null;
V94160_885;243896002;"https://www.openstreetmap.org/way/243896002";null;null;null;
V94160_886;243896003;"https://www.openstreetmap.org/way/243896003";null;null;null;
V94160_887;243896557;"https://www.openstreetmap.org/way/243896557";null;null;null;
V94160_888;243896586;"https://www.openstreetmap.org/way/243896586";null;null;null;
V94160_889;243896615;"https://www.openstreetmap.org/way/243896615";null;null;null;
V94160_890;243896618;"https://www.openstreetmap.org/way/243896618";null;null;null;
V94160_891;249624218;"https://www.openstreetmap.org/way/249624218";null;null;null;
V94160_892;258057169;"https://www.openstreetmap.org/way/258057169";null;null;null;
V94160_893;276661235;"https://www.openstreetmap.org/way/276661235";null;null;null;
V94160_894;276661236;"https://www.openstreetmap.org/way/276661236";null;null;null;
V94160_895;276661237;"https://www.openstreetmap.org/way/276661237";null;null;null;
V94160_896;276661238;"https://www.openstreetmap.org/way/276661238";null;null;null;
V94160_897;276661239;"https://www.openstreetmap.org/way/276661239";null;null;null;
V94160_898;276661240;"https://www.openstreetmap.org/way/276661240";null;null;null;
V94160_899;276661241;"https://www.openstreetmap.org/way/276661241";null;null;null;
V94160_900;276661242;"https://www.openstreetmap.org/way/276661242";null;null;null;
V94160_901;276661243;"https://www.openstreetmap.org/way/276661243";null;null;null;
V94160_902;276661244;"https://www.openstreetmap.org/way/276661244";null;null;null;
V94160_903;276661257;"https://www.openstreetmap.org/way/276661257";null;null;null;
V94160_904;276661259;"https://www.openstreetmap.org/way/276661259";null;null;null;
V94160_905;276661260;"https://www.openstreetmap.org/way/276661260";null;null;null;
V94160_906;276661263;"https://www.openstreetmap.org/way/276661263";null;null;null;
V94160_907;333697735;"https://www.openstreetmap.org/way/333697735";null;null;null;
V94160_908;333697749;"https://www.openstreetmap.org/way/333697749";null;null;null;
V94160_909;333698582;"https://www.openstreetmap.org/way/333698582";null;null;null;
V94160_910;418863630;"https://www.openstreetmap.org/way/418863630";null;null;null;
V94160_911;418863795;"https://www.openstreetmap.org/way/418863795";null;null;null;
V94160_912;431448964;"https://www.openstreetmap.org/way/431448964";null;null;null;
V94160_913;431448981;"https://www.openstreetmap.org/way/431448981";null;null;null;
V94160_914;538334041;"https://www.openstreetmap.org/way/538334041";null;null;null;
V94160_915;538334046;"https://www.openstreetmap.org/way/538334046";null;null;null;
V94160_916;567682802;"https://www.openstreetmap.org/way/567682802";null;null;null;
V94160_917;567682810;"https://www.openstreetmap.org/way/567682810";null;null;null;
V94160_918;567684057;"https://www.openstreetmap.org/way/567684057";null;null;null;
V94160_919;632680691;"https://www.openstreetmap.org/way/632680691";null;null;null;
V94160_920;632680705;"https://www.openstreetmap.org/way/632680705";null;null;null;
V94160_921;699569698;"https://www.openstreetmap.org/way/699569698";null;null;null;
V94160_922;699569700;"https://www.openstreetmap.org/way/699569700";null;null;null;
V94160_923;699569701;"https://www.openstreetmap.org/way/699569701";null;null;null;
V94160_924;699569702;"https://www.openstreetmap.org/way/699569702";null;null;null;
V94160_925;699569705;"https://www.openstreetmap.org/way/699569705";null;null;null;
V94160_926;699569706;"https://www.openstreetmap.org/way/699569706";null;null;null;
V94160_927;699570497;"https://www.openstreetmap.org/way/699570497";null;null;null;
V94160_928;1056718227;"https://www.openstreetmap.org/way/1056718227";null;null;null;
V94160_929;1082065980;"https://www.openstreetmap.org/way/1082065980";null;null;null;
V94160_930;1082065981;"https://www.openstreetmap.org/way/1082065981";null;null;null;
V94160_931;1082065987;"https://www.openstreetmap.org/way/1082065987";null;null;null;
V94160_932;1257996081;"https://www.openstreetmap.org/way/1257996081";null;null;null;
V94160_933;1261703970;"https://www.openstreetmap.org/way/1261703970";null;null;null;
V94160_934;1261703973;"https://www.openstreetmap.org/way/1261703973";null;null;null;
V94160_935;1261703990;"https://www.openstreetmap.org/way/1261703990";null;null;null;
V94160_936;1261703998;"https://www.openstreetmap.org/way/1261703998";null;null;null;
V94160_937;1307757592;"https://www.openstreetmap.org/way/1307757592";null;null;null;
V94160_938;1307757593;"https://www.openstreetmap.org/way/1307757593";null;null;null;
V94160_939;1307757594;"https://www.openstreetmap.org/way/1307757594";null;null;null;
V94160_940;1307765961;"https://www.openstreetmap.org/way/1307765961";null;null;null;
V94160_941;1307765964;"https://www.openstreetmap.org/way/1307765964";null;null;null;
V94160_942;1448528469;"https://www.openstreetmap.org/way/1448528469";null;null;null;
V94160_943;1448528473;"https://www.openstreetmap.org/way/1448528473";null;null;null;
V94160_944;1448528475;"https://www.openstreetmap.org/way/1448528475";null;null;null;
V94160_945;1585219079;"https://www.openstreetmap.org/way/1585219079";null;null;null;
V94160_946;1605722375;"https://www.openstreetmap.org/way/1605722375";null;null;null;
V94160_947;1605722493;"https://www.openstreetmap.org/way/1605722493";null;null;null;
V94160_948;1605722607;"https://www.openstreetmap.org/way/1605722607";null;null;null;
V94160_949;1605784246;"https://www.openstreetmap.org/way/1605784246";null;null;null;
V94160_950;1605784247;"https://www.openstreetmap.org/way/1605784247";null;null;null;
V94160_951;1605784248;"https://www.openstreetmap.org/way/1605784248";null;null;null;
V94160_952;1605784252;"https://www.openstreetmap.org/way/1605784252";null;null;null;
V94160_953;1605821751;"https://www.openstreetmap.org/way/1605821751";null;null;null;
V94160_954;1635165536;"https://www.openstreetmap.org/way/1635165536";null;null;null;
V94160_955;1794274630;"https://www.openstreetmap.org/way/1794274630";null;null;null;
V94160_956;1829184779;"https://www.openstreetmap.org/way/1829184779";null;null;null;
V94160_957;1829184785;"https://www.openstreetmap.org/way/1829184785";null;null;null;
V94160_958;1841416324;"https://www.openstreetmap.org/way/1841416324";null;null;null;
V94160_959;1841416327;"https://www.openstreetmap.org/way/1841416327";null;null;null;
V94160_960;1891846353;"https://www.openstreetmap.org/way/1891846353";null;null;null;
V94160_961;1903022203;"https://www.openstreetmap.org/way/1903022203";null;null;null;
V94160_962;1904805413;"https://www.openstreetmap.org/way/1904805413";null;null;null;
V94160_963;1904805414;"https://www.openstreetmap.org/way/1904805414";null;null;null;
V94160_964;1904805415;"https://www.openstreetmap.org/way/1904805415";null;null;null;
V94160_965;1904805424;"https://www.openstreetmap.org/way/1904805424";null;null;null;
V94160_966;1904805426;"https://www.openstreetmap.org/way/1904805426";null;null;null;
V94160_967;1904805428;"https://www.openstreetmap.org/way/1904805428";null;null;null;
V94160_968;1904805430;"https://www.openstreetmap.org/way/1904805430";null;null;null;
V94160_969;1904805432;"https://www.openstreetmap.org/way/1904805432";null;null;null;
V94160_970;1904805434;"https://www.openstreetmap.org/way/1904805434";null;null;null;
V94160_971;2014228964;"https://www.openstreetmap.org/way/2014228964";null;null;null;
V94160_972;2014228976;"https://www.openstreetmap.org/way/2014228976";null;null;null;
V94160_973;2149919146;"https://www.openstreetmap.org/way/2149919146";null;null;null;
V94160_974;2149927584;"https://www.openstreetmap.org/way/2149927584";null;null;null;
V94160_975;2149927585;"https://www.openstreetmap.org/way/2149927585";null;null;null;
V94160_976;2149927586;"https://www.openstreetmap.org/way/2149927586";null;null;null;
V94160_977;2149927588;"https://www.openstreetmap.org/way/2149927588";null;null;null;
V94160_978;2149927591;"https://www.openstreetmap.org/way/2149927591";null;null;null;
V94160_979;2211157024;"https://www.openstreetmap.org/way/2211157024";null;null;null;
V94160_980;2211157025;"https://www.openstreetmap.org/way/2211157025";null;null;null;
V94160_981;2211157027;"https://www.openstreetmap.org/way/2211157027";null;null;null;
V94160_982;2211157028;"https://www.openstreetmap.org/way/2211157028";null;null;null;
V94160_983;2211157029;"https://www.openstreetmap.org/way/2211157029";null;null;null;
V94160_984;2211157030;"https://www.openstreetmap.org/way/2211157030";null;null;null;
V94160_985;2211157031;"https://www.openstreetmap.org/way/2211157031";null;null;null;
V94160_986;2211157032;"https://www.openstreetmap.org/way/2211157032";null;null;null;
V94160_987;2211157033;"https://www.openstreetmap.org/way/2211157033";null;null;null;
V94160_988;2211157040;"https://www.openstreetmap.org/way/2211157040";null;null;null;
V94160_989;2211157041;"https://www.openstreetmap.org/way/2211157041";null;null;null;
V94160_990;2211157044;"https://www.openstreetmap.org/way/2211157044";null;null;null;
V94160_991;2211157048;"https://www.openstreetmap.org/way/2211157048";null;null;null;
V94160_992;2211157049;"https://www.openstreetmap.org/way/2211157049";null;null;null;
V94160_993;2211157050;"https://www.openstreetmap.org/way/2211157050";null;null;null;
V94160_994;2211157052;"https://www.openstreetmap.org/way/2211157052";null;null;null;
V94160_995;2279299056;"https://www.openstreetmap.org/way/2279299056";null;null;null;
V94160_996;2279299058;"https://www.openstreetmap.org/way/2279299058";null;null;null;
V94160_997;2279299066;"https://www.openstreetmap.org/way/2279299066";null;null;null;
V94160_998;2279299071;"https://www.openstreetmap.org/way/2279299071";null;null;null;
V94160_999;2279299073;"https://www.openstreetmap.org/way/2279299073";null;null;null;
V94160_1000;2314044349;"https://www.openstreetmap.org/way/2314044349";null;null;null;
V94160_1001;2314044353;"https://www.openstreetmap.org/way/2314044353";null;null;null;
V94160_1002;2314044356;"https://www.openstreetmap.org/way/2314044356";null;null;null;
V94160_1003;2314044359;"https://www.openstreetmap.org/way/2314044359";null;null;null;
V94160_1004;2314044366;"https://www.openstreetmap.org/way/2314044366";null;null;null;
V94160_1005;2314044368;"https://www.openstreetmap.org/way/2314044368";null;null;null;
V94160_1006;2314044376;"https://www.openstreetmap.org/way/2314044376";null;null;null;
V94160_1007;2314044378;"https://www.openstreetmap.org/way/2314044378";null;null;null;
V94160_1008;2321729958;"https://www.openstreetmap.org/way/2321729958";null;null;null;
V94160_1009;2321729960;"https://www.openstreetmap.org/way/2321729960";null;null;null;
V94160_1010;2335048677;"https://www.openstreetmap.org/way/2335048677";null;null;null;
V94160_1011;2335404980;"https://www.openstreetmap.org/way/2335404980";null;null;null;
V94160_1012;2335404981;"https://www.openstreetmap.org/way/2335404981";null;null;null;
V94160_1013;2335405999;"https://www.openstreetmap.org/way/2335405999";null;null;null;
V94160_1014;2468488908;"https://www.openstreetmap.org/way/2468488908";null;null;null;
V94160_1015;2468488910;"https://www.openstreetmap.org/way/2468488910";null;null;null;
V94160_1016;2468488915;"https://www.openstreetmap.org/way/2468488915";null;null;null;
V94160_1017;2468488917;"https://www.openstreetmap.org/way/2468488917";null;null;null;
V94160_1018;2476965323;"https://www.openstreetmap.org/way/2476965323";null;null;null;
V94160_1019;2476967429;"https://www.openstreetmap.org/way/2476967429";null;null;null;
V94160_1020;2476967443;"https://www.openstreetmap.org/way/2476967443";null;null;null;
V94160_1021;2476967456;"https://www.openstreetmap.org/way/2476967456";null;null;null;
V94160_1022;2476968461;"https://www.openstreetmap.org/way/2476968461";null;null;null;
V94160_1023;2476968463;"https://www.openstreetmap.org/way/2476968463";null;null;null;
V94160_1024;2476968467;"https://www.openstreetmap.org/way/2476968467";null;null;null;
V94160_1025;2476968468;"https://www.openstreetmap.org/way/2476968468";null;null;null;
V94160_1026;2476968474;"https://www.openstreetmap.org/way/2476968474";null;null;null;
V94160_1027;2476976818;"https://www.openstreetmap.org/way/2476976818";null;null;null;
V94160_1028;2476976819;"https://www.openstreetmap.org/way/2476976819";null;null;null;
V94160_1029;2476976822;"https://www.openstreetmap.org/way/2476976822";null;null;null;
V94160_1030;2476976826;"https://www.openstreetmap.org/way/2476976826";null;null;null;
V94160_1031;2476976827;"https://www.openstreetmap.org/way/2476976827";null;null;null;
V94160_1032;2476976837;"https://www.openstreetmap.org/way/2476976837";null;null;null;
V94160_1033;2476976840;"https://www.openstreetmap.org/way/2476976840";null;null;null;
V94160_1034;2476976843;"https://www.openstreetmap.org/way/2476976843";null;null;null;
V94160_1035;2476976846;"https://www.openstreetmap.org/way/2476976846";null;null;null;
V94160_1036;2530844036;"https://www.openstreetmap.org/way/2530844036";null;null;null;
V94160_1037;2530844038;"https://www.openstreetmap.org/way/2530844038";null;null;null;
V94160_1038;2530844040;"https://www.openstreetmap.org/way/2530844040";null;null;null;
V94160_1039;2530845770;"https://www.openstreetmap.org/way/2530845770";null;null;null;
V94160_1040;2530845772;"https://www.openstreetmap.org/way/2530845772";null;null;null;
V94160_1041;2530845774;"https://www.openstreetmap.org/way/2530845774";null;null;null;
V94160_1042;2530845775;"https://www.openstreetmap.org/way/2530845775";null;null;null;
V94160_1043;2530845776;"https://www.openstreetmap.org/way/2530845776";null;null;null;
V94160_1044;2530845777;"https://www.openstreetmap.org/way/2530845777";null;null;null;
V94160_1045;2530845778;"https://www.openstreetmap.org/way/2530845778";null;null;null;
V94160_1046;2530849534;"https://www.openstreetmap.org/way/2530849534";null;null;null;
V94160_1047;2530849535;"https://www.openstreetmap.org/way/2530849535";null;null;null;
V94160_1048;2530849540;"https://www.openstreetmap.org/way/2530849540";null;null;null;
