national_ref;way_id;osm_link;name;highway_tag;speed_limit;
V75013_488;30839612;"https://www.openstreetmap.org/way/30839612";Boulevard Périphérique Intérieur;trunk;70;
V75013_489;30842576;"https://www.openstreetmap.org/way/30842576";Pont Amont;trunk;70;
V75013_490;30917206;"https://www.openstreetmap.org/way/30917206";Rue Mozart;residential;null;
V75013_491;30917385;"https://www.openstreetmap.org/way/30917385";Boulevard Hippolyte Marquès;tertiary;30;
V75013_492;30918249;"https://www.openstreetmap.org/way/30918249";Boulevard du Général de Gaulle;primary_link;30;
V75013_493;30918297;"https://www.openstreetmap.org/way/30918297";null;secondary_link;30;
V75013_494;30918871;"https://www.openstreetmap.org/way/30918871";null;secondary_link;30;
V75013_495;30919055;"https://www.openstreetmap.org/way/30919055";Rue de la Poterne des Peupliers;secondary;30;
V75013_496;30919101;"https://www.openstreetmap.org/way/30919101";Avenue Félicien Rops;residential;30;
V75013_497;30919138;"https://www.openstreetmap.org/way/30919138";Place Hrant Dink;service;30;
V75013_498;30919511;"https://www.openstreetmap.org/way/30919511";Rue du Val de Marne;secondary;30;
V75013_499;30919791;"https://www.openstreetmap.org/way/30919791";Rue de Freiberg;residential;30;
V75013_500;30919910;"https://www.openstreetmap.org/way/30919910";null;trunk_link;30;
V75013_501;30920053;"https://www.openstreetmap.org/way/30920053";null;trunk_link;30;
V75013_502;30920120;"https://www.openstreetmap.org/way/30920120";null;service;null;
V75013_503;30920220;"https://www.openstreetmap.org/way/30920220";null;trunk_link;30;
V75013_504;31170591;"https://www.openstreetmap.org/way/31170591";null;service;30;
V75013_505;31661997;"https://www.openstreetmap.org/way/31661997";Avenue Léon Bollée;primary;30;
V75013_506;31828406;"https://www.openstreetmap.org/way/31828406";Boulevard Vincent Auriol;service;30;
V75013_507;31828464;"https://www.openstreetmap.org/way/31828464";null;primary;30;
V75013_508;31829565;"https://www.openstreetmap.org/way/31829565";Rue du Docteur Victor Hutinel;residential;30;
V75013_509;31830181;"https://www.openstreetmap.org/way/31830181";Boulevard Vincent Auriol;primary;30;
V75013_510;31830354;"https://www.openstreetmap.org/way/31830354";Pont Charles de Gaulle;primary;30;
V75013_511;31830587;"https://www.openstreetmap.org/way/31830587";Boulevard Saint-Marcel;service;30;
V75013_512;31830631;"https://www.openstreetmap.org/way/31830631";Pont d'Austerlitz;service;30;
V75013_513;31879083;"https://www.openstreetmap.org/way/31879083";Voie GH/13;service;null;
V75013_514;31879084;"https://www.openstreetmap.org/way/31879084";Voie GJ/13;service;null;
V75013_515;31879085;"https://www.openstreetmap.org/way/31879085";Voie GI/13;service;null;
V75013_516;31879708;"https://www.openstreetmap.org/way/31879708";null;footway;null;
V75013_517;31880312;"https://www.openstreetmap.org/way/31880312";null;footway;null;
V75013_518;31880313;"https://www.openstreetmap.org/way/31880313";null;steps;null;
V75013_519;31880314;"https://www.openstreetmap.org/way/31880314";null;footway;null;
V75013_520;31880315;"https://www.openstreetmap.org/way/31880315";null;service;null;
V75013_521;31881331;"https://www.openstreetmap.org/way/31881331";Rue Eugène Atget;footway;null;
V75013_522;31883542;"https://www.openstreetmap.org/way/31883542";null;footway;null;
V75013_523;31883543;"https://www.openstreetmap.org/way/31883543";Rue Eugène Atget;steps;null;
V75013_524;31883544;"https://www.openstreetmap.org/way/31883544";Rue Eugène Atget;footway;null;
V75013_525;32138132;"https://www.openstreetmap.org/way/32138132";Rue Watt;residential;30;
V75013_526;32138133;"https://www.openstreetmap.org/way/32138133";Rue Watt;residential;30;
V75013_527;32529402;"https://www.openstreetmap.org/way/32529402";Boulevard Arago;secondary;30;
V75013_528;32529472;"https://www.openstreetmap.org/way/32529472";Rue de la Glacière;tertiary;30;
V75013_529;32529494;"https://www.openstreetmap.org/way/32529494";Boulevard Auguste Blanqui;primary;30;
V75013_530;32529495;"https://www.openstreetmap.org/way/32529495";Boulevard Auguste Blanqui;primary;30;
V75013_531;32529500;"https://www.openstreetmap.org/way/32529500";Rue Boussingault;residential;30;
V75013_532;32538474;"https://www.openstreetmap.org/way/32538474";Rue Primo Levi;residential;30;
V75013_533_D-19;32931648;"https://www.openstreetmap.org/way/32931648";Quai Marcel Boyer;primary;30;
V75013_534;32931659;"https://www.openstreetmap.org/way/32931659";Quai Panhard et Levassor;primary;30;
V75013_535;33771824;"https://www.openstreetmap.org/way/33771824";Rue Cantagrel;residential;30;
V75013_536;33771829;"https://www.openstreetmap.org/way/33771829";Boulevard Masséna;primary;50;
V75013_537;33771830;"https://www.openstreetmap.org/way/33771830";Rue Darmesteter;residential;30;
V75013_538;33771836;"https://www.openstreetmap.org/way/33771836";Avenue de la Porte de Vitry;tertiary;30;
V75013_539;34717500;"https://www.openstreetmap.org/way/34717500";Rue Thomas Mann;residential;30;
V75013_540;34722878;"https://www.openstreetmap.org/way/34722878";Rue Daviel;residential;30;
V75013_541;34855904;"https://www.openstreetmap.org/way/34855904";Boulevard Masséna;primary;50;
V75013_542;34855948;"https://www.openstreetmap.org/way/34855948";Boulevard du Général d'Armée Jean Simon;primary;50;
V75013_543;34855982;"https://www.openstreetmap.org/way/34855982";Boulevard du Général d'Armée Jean Simon;primary;50;
V75013_544;34855983;"https://www.openstreetmap.org/way/34855983";Boulevard Masséna;primary;50;
V75013_545;34964535;"https://www.openstreetmap.org/way/34964535";Villa Robert Doisneau;service;null;
V75013_546;35095633;"https://www.openstreetmap.org/way/35095633";Pont de Bercy;cycleway;null;
V75013_547;35097958;"https://www.openstreetmap.org/way/35097958";Rue Pascal;residential;30;
V75013_548;35098112;"https://www.openstreetmap.org/way/35098112";Rue Broca;residential;30;
V75013_549;35098114;"https://www.openstreetmap.org/way/35098114";Rue Broca;residential;30;
V75013_550;35098115;"https://www.openstreetmap.org/way/35098115";Boulevard de Port-Royal;service;30;
V75013_551;35099251;"https://www.openstreetmap.org/way/35099251";Boulevard de Port-Royal;secondary;30;
V75013_552;35535049;"https://www.openstreetmap.org/way/35535049";Boulevard Masséna;living_street;20;
V75013_553;35980519;"https://www.openstreetmap.org/way/35980519";Boulevard Vincent Auriol;primary;30;
V75013_554;35980522;"https://www.openstreetmap.org/way/35980522";Place d'Italie;primary;30;
V75013_555;36622202;"https://www.openstreetmap.org/way/36622202";null;footway;null;
V75013_556;36622525;"https://www.openstreetmap.org/way/36622525";null;footway;null;
V75013_557;36622588;"https://www.openstreetmap.org/way/36622588";null;footway;null;
V75013_558;36630344;"https://www.openstreetmap.org/way/36630344";Allée Django Reinhardt;footway;15;
V75013_559;36644329;"https://www.openstreetmap.org/way/36644329";Rue Godefroy;residential;30;
V75013_560;36644331;"https://www.openstreetmap.org/way/36644331";null;footway;null;
V75013_561;36644332;"https://www.openstreetmap.org/way/36644332";null;footway;null;
V75013_562;36922578;"https://www.openstreetmap.org/way/36922578";null;cycleway;null;
V75013_563;36922586;"https://www.openstreetmap.org/way/36922586";Place d'Italie;cycleway;null;
V75013_564;36922663;"https://www.openstreetmap.org/way/36922663";null;footway;null;
V75013_565;36941778;"https://www.openstreetmap.org/way/36941778";Avenue de Choisy;secondary;30;
V75013_566;36941824;"https://www.openstreetmap.org/way/36941824";Boulevard Vincent Auriol;service;30;
V75013_567;37017809;"https://www.openstreetmap.org/way/37017809";Boulevard Vincent Auriol;primary;30;
V75013_568;37190064;"https://www.openstreetmap.org/way/37190064";Rue du Chevaleret;residential;30;
V75013_569;37882682;"https://www.openstreetmap.org/way/37882682";Impasse du Crédit Lyonnais;service;null;
V75013_570;37883317;"https://www.openstreetmap.org/way/37883317";Rue Charles Bertheau;pedestrian;15;
V75013_571;38977382;"https://www.openstreetmap.org/way/38977382";null;trunk_link;30;
V75013_572;39363566;"https://www.openstreetmap.org/way/39363566";Place Coluche;tertiary;30;
V75013_573;39363569;"https://www.openstreetmap.org/way/39363569";Place Coluche;secondary;30;
V75013_574;39363577;"https://www.openstreetmap.org/way/39363577";Place Coluche;tertiary;30;
V75013_575;39363579;"https://www.openstreetmap.org/way/39363579";Rue de la Glacière;tertiary;30;
V75013_576;39363580;"https://www.openstreetmap.org/way/39363580";Rue Boussingault;residential;30;
V75013_577;39363581;"https://www.openstreetmap.org/way/39363581";Rue Boussingault;residential;30;
V75013_578;39363582;"https://www.openstreetmap.org/way/39363582";Rue Boussingault;residential;30;
V75013_579;39999436;"https://www.openstreetmap.org/way/39999436";Rue des Frigos;residential;30;
V75013_580;40000049;"https://www.openstreetmap.org/way/40000049";null;footway;null;
V75013_581;40000051;"https://www.openstreetmap.org/way/40000051";Rue Sthrau;residential;30;
V75013_582;40001847;"https://www.openstreetmap.org/way/40001847";Avenue de la Porte d'Ivry;secondary;30;
V75013_583;40120453;"https://www.openstreetmap.org/way/40120453";Quai Panhard et Levassor;cycleway;null;
V75013_584;40120624;"https://www.openstreetmap.org/way/40120624";Avenue de la Porte de Vitry;cycleway;null;
V75013_585;40120632;"https://www.openstreetmap.org/way/40120632";Avenue de la Porte de Vitry;cycleway;null;
V75013_586;40120633;"https://www.openstreetmap.org/way/40120633";Avenue de la Porte de Vitry;tertiary;30;
V75013_587;40690959;"https://www.openstreetmap.org/way/40690959";null;footway;null;
V75013_588;40690960;"https://www.openstreetmap.org/way/40690960";null;steps;null;
V75013_589;40690961;"https://www.openstreetmap.org/way/40690961";null;footway;null;
V75013_590;40690962;"https://www.openstreetmap.org/way/40690962";null;footway;null;
V75013_591;40690964;"https://www.openstreetmap.org/way/40690964";null;footway;null;
V75013_592;40690965;"https://www.openstreetmap.org/way/40690965";null;footway;null;
V75013_593;40690966;"https://www.openstreetmap.org/way/40690966";null;footway;null;
V75013_594;40690967;"https://www.openstreetmap.org/way/40690967";null;footway;null;
V75013_595;40690971;"https://www.openstreetmap.org/way/40690971";null;footway;null;
V75013_596;40690972;"https://www.openstreetmap.org/way/40690972";null;steps;null;
V75013_597;40690973;"https://www.openstreetmap.org/way/40690973";null;steps;null;
V75013_598;40780509;"https://www.openstreetmap.org/way/40780509";Villa d'Este;service;null;
V75013_599;41361995;"https://www.openstreetmap.org/way/41361995";Boulevard Masséna;primary;50;
V75013_600;41361996;"https://www.openstreetmap.org/way/41361996";Avenue de la Porte d'Ivry;secondary;30;
V75013_601;41361998;"https://www.openstreetmap.org/way/41361998";Rue Nationale;tertiary;30;
V75013_602;41361999;"https://www.openstreetmap.org/way/41361999";Boulevard Masséna;residential;30;
V75013_603;41362821;"https://www.openstreetmap.org/way/41362821";Rue du Javelot;unclassified;30;
V75013_604;41398906;"https://www.openstreetmap.org/way/41398906";Rue du Javelot;unclassified;30;
V75013_605;41398907;"https://www.openstreetmap.org/way/41398907";Rue du Javelot;unclassified;30;
V75013_606;41398908;"https://www.openstreetmap.org/way/41398908";Rue Baudricourt;residential;30;
V75013_607;41398909;"https://www.openstreetmap.org/way/41398909";Rue Baudricourt;residential;30;
V75013_608;41399372;"https://www.openstreetmap.org/way/41399372";Impasse Bourgoin;pedestrian;walk;
V75013_609;41400006;"https://www.openstreetmap.org/way/41400006";Rue Maryse Bastié;residential;30;
V75013_610;41404008;"https://www.openstreetmap.org/way/41404008";Avenue Edison;cycleway;null;
V75013_611;41406018;"https://www.openstreetmap.org/way/41406018";Place Nationale;cycleway;null;
V75013_612;41406019;"https://www.openstreetmap.org/way/41406019";Rue du Château des Rentiers;cycleway;null;
V75013_613;41406021;"https://www.openstreetmap.org/way/41406021";Rue Clisson;cycleway;null;
V75013_614;41406022;"https://www.openstreetmap.org/way/41406022";Rue Nationale;cycleway;null;
V75013_615;41406023;"https://www.openstreetmap.org/way/41406023";Rue Nationale;cycleway;null;
V75013_616;41406219;"https://www.openstreetmap.org/way/41406219";Rue Jean-Sébastien Bach;residential;30;
V75013_617;41444409;"https://www.openstreetmap.org/way/41444409";Rue Julie Daubié;residential;30;
V75013_618;41462315;"https://www.openstreetmap.org/way/41462315";Rue du Docteur Laurent;residential;30;
V75013_619;41462316;"https://www.openstreetmap.org/way/41462316";Rue du Moulin de la Pointe;residential;30;
V75013_620;41469916;"https://www.openstreetmap.org/way/41469916";Boulevard de l'Hôpital;service;30;
V75013_621;41486594;"https://www.openstreetmap.org/way/41486594";Avenue d'Italie;primary;30;
V75013_622;41486595;"https://www.openstreetmap.org/way/41486595";Avenue d'Italie;primary;30;
V75013_623;43025074;"https://www.openstreetmap.org/way/43025074";Boulevard de Port-Royal;service;30;
V75013_624;43376465;"https://www.openstreetmap.org/way/43376465";Rue des Peupliers;secondary;30;
V75013_625;43840591;"https://www.openstreetmap.org/way/43840591";Boulevard Masséna;footway;null;
V75013_626;43844625;"https://www.openstreetmap.org/way/43844625";Rue Bruneseau;secondary;30;
V75013_627;43904125;"https://www.openstreetmap.org/way/43904125";Boulevard de l'Hôpital;primary;30;
V75013_628;43909346;"https://www.openstreetmap.org/way/43909346";Avenue de la Porte d'Italie;primary;30;
V75013_629;44004724;"https://www.openstreetmap.org/way/44004724";Rue de l'Amiral Mouchez;tertiary;30;
V75013_630;44800098;"https://www.openstreetmap.org/way/44800098";null;service;null;
V75013_631;44800500;"https://www.openstreetmap.org/way/44800500";Cour Saint-Louis;service;null;
V75013_632;44800501;"https://www.openstreetmap.org/way/44800501";null;service;null;
V75013_633;44800639;"https://www.openstreetmap.org/way/44800639";null;service;null;
V75013_634;44801071;"https://www.openstreetmap.org/way/44801071";null;service;null;
V75013_635;44801520;"https://www.openstreetmap.org/way/44801520";null;service;null;
V75013_636;44802901;"https://www.openstreetmap.org/way/44802901";null;service;null;
V75013_637;44803140;"https://www.openstreetmap.org/way/44803140";null;service;null;
V75013_638;44803144;"https://www.openstreetmap.org/way/44803144";null;service;null;
V75013_639;44814093;"https://www.openstreetmap.org/way/44814093";Pont de Bercy;primary;30;
V75013_640;44844883;"https://www.openstreetmap.org/way/44844883";Boulevard Périphérique Extérieur;trunk;70;
V75013_641;44844885;"https://www.openstreetmap.org/way/44844885";Boulevard Périphérique Intérieur;trunk;70;
V75013_642;48670609;"https://www.openstreetmap.org/way/48670609";Rue Édouard Manet;residential;30;
V75013_643;48670610;"https://www.openstreetmap.org/way/48670610";Rue Coypel;residential;30;
V75013_644;50459452;"https://www.openstreetmap.org/way/50459452";Villa du Vieux Chemin d'Ivry;service;null;
V75013_645;51560040;"https://www.openstreetmap.org/way/51560040";Place d'Italie;residential;30;
V75013_646;51681958;"https://www.openstreetmap.org/way/51681958";null;pedestrian;null;
V75013_647;51681964;"https://www.openstreetmap.org/way/51681964";null;steps;null;
V75013_648;51681965;"https://www.openstreetmap.org/way/51681965";null;service;null;
V75013_649;51685820;"https://www.openstreetmap.org/way/51685820";Rue des Gobelins;residential;30;
V75013_650;51689991;"https://www.openstreetmap.org/way/51689991";Rue Nationale;tertiary;30;
V75013_651;51690307;"https://www.openstreetmap.org/way/51690307";Avenue de Choisy;cycleway;null;
V75013_652;51694823;"https://www.openstreetmap.org/way/51694823";Place d'Italie;unclassified;30;
V75013_653;51694826;"https://www.openstreetmap.org/way/51694826";Place d'Italie;cycleway;null;
V75013_654;51695052;"https://www.openstreetmap.org/way/51695052";Place d'Italie;cycleway;null;
V75013_655;51702872;"https://www.openstreetmap.org/way/51702872";Rue Baudricourt;cycleway;null;
V75013_656;51702873;"https://www.openstreetmap.org/way/51702873";Rue Baudricourt;path;null;
V75013_657;51702879;"https://www.openstreetmap.org/way/51702879";null;cycleway;null;
V75013_658;51706189;"https://www.openstreetmap.org/way/51706189";Rue Jeanne d'Arc;cycleway;null;
V75013_659;51706190;"https://www.openstreetmap.org/way/51706190";Rue Jeanne d'Arc;cycleway;null;
V75013_660;51925517;"https://www.openstreetmap.org/way/51925517";Rue Baudricourt;path;null;
V75013_661;51926398;"https://www.openstreetmap.org/way/51926398";Rue Baudricourt;path;null;
V75013_662;51926451;"https://www.openstreetmap.org/way/51926451";Rue Nationale;tertiary;30;
V75013_663;53473095;"https://www.openstreetmap.org/way/53473095";Rue de Croulebarbe;cycleway;null;
V75013_664;53749408;"https://www.openstreetmap.org/way/53749408";null;service;30;
V75013_665;53749410;"https://www.openstreetmap.org/way/53749410";Boulevard Auguste Blanqui;primary;30;
V75013_666;53799097;"https://www.openstreetmap.org/way/53799097";Avenue des Gobelins;secondary;30;
V75013_667;53799378;"https://www.openstreetmap.org/way/53799378";Boulevard Auguste Blanqui;primary;30;
V75013_668;53799381;"https://www.openstreetmap.org/way/53799381";Place d'Italie;cycleway;null;
V75013_669;53799382;"https://www.openstreetmap.org/way/53799382";Place d'Italie;cycleway;null;
V75013_670;54147200;"https://www.openstreetmap.org/way/54147200";Boulevard Masséna;path;null;
V75013_671;54147253;"https://www.openstreetmap.org/way/54147253";Boulevard Masséna;cycleway;null;
V75013_672;54147330;"https://www.openstreetmap.org/way/54147330";Boulevard Kellermann;cycleway;null;
V75013_673;54148235;"https://www.openstreetmap.org/way/54148235";Avenue de France;tertiary;30;
V75013_674;54148247;"https://www.openstreetmap.org/way/54148247";Rue Albert Einstein;residential;30;
V75013_675;54148861;"https://www.openstreetmap.org/way/54148861";Boulevard Kellermann;cycleway;null;
V75013_676;54148973;"https://www.openstreetmap.org/way/54148973";Boulevard Kellermann;secondary;30;
V75013_677;54794168;"https://www.openstreetmap.org/way/54794168";Quai Panhard et Levassor;primary;30;
V75013_678;54829960;"https://www.openstreetmap.org/way/54829960";Rue Pirandello;residential;30;
V75013_679;56022708;"https://www.openstreetmap.org/way/56022708";Rue de la Providence;pedestrian;null;
V75013_680;56064693;"https://www.openstreetmap.org/way/56064693";Boulevard Vincent Auriol;secondary;30;
V75013_681;56064694;"https://www.openstreetmap.org/way/56064694";Boulevard Vincent Auriol;primary;30;
V75013_682;56064965;"https://www.openstreetmap.org/way/56064965";Rue Jean Anouilh;pedestrian;null;
V75013_683;56064966;"https://www.openstreetmap.org/way/56064966";Rue Neuve Tolbiac;residential;30;
V75013_684;56065701;"https://www.openstreetmap.org/way/56065701";Rue de Tolbiac;secondary;30;
V75013_685;56065702;"https://www.openstreetmap.org/way/56065702";Rue Jeanne d'Arc;tertiary;30;
V75013_686;56065703;"https://www.openstreetmap.org/way/56065703";Rue Clisson;residential;30;
V75013_687;56065704;"https://www.openstreetmap.org/way/56065704";Rue des Grands Moulins;residential;30;
V75013_688;56065877;"https://www.openstreetmap.org/way/56065877";Villa d'Este;footway;null;
V75013_689;56066065;"https://www.openstreetmap.org/way/56066065";Avenue de la Porte d'Ivry;secondary;30;
V75013_690;56066066;"https://www.openstreetmap.org/way/56066066";Rue Péan;residential;30;
V75013_691;56066067;"https://www.openstreetmap.org/way/56066067";Rue Péan;residential;30;
V75013_692;56066068;"https://www.openstreetmap.org/way/56066068";Rue Dupuy de Lôme;residential;30;
V75013_693;56066100;"https://www.openstreetmap.org/way/56066100";Rue Dieudonné Costes;pedestrian;30;
V75013_694;56066101;"https://www.openstreetmap.org/way/56066101";Rue Émile Levassor;pedestrian;30;
V75013_695;56066385;"https://www.openstreetmap.org/way/56066385";Rue Françoise Dolto;residential;30;
V75013_696;56066386;"https://www.openstreetmap.org/way/56066386";Rue Olivier Messiaen;residential;30;
V75013_697;56066387;"https://www.openstreetmap.org/way/56066387";Rue Hélène Brion;residential;30;
V75013_698;56066684;"https://www.openstreetmap.org/way/56066684";Rue Alfred Fouillée;residential;30;
V75013_699;56067656;"https://www.openstreetmap.org/way/56067656";Boulevard Kellermann;residential;30;
V75013_700;56067657;"https://www.openstreetmap.org/way/56067657";Rue Damesme;residential;30;
V75013_701;56067951;"https://www.openstreetmap.org/way/56067951";Rue des Peupliers;residential;30;
V75013_702;56123400;"https://www.openstreetmap.org/way/56123400";null;footway;null;
V75013_703;56123401;"https://www.openstreetmap.org/way/56123401";null;service;null;
V75013_704;56123402;"https://www.openstreetmap.org/way/56123402";Rue de Tolbiac;secondary;30;
V75013_705;56123405;"https://www.openstreetmap.org/way/56123405";Rue du Moulin des Prés;residential;30;
V75013_706;56123540;"https://www.openstreetmap.org/way/56123540";Place Paul Verlaine;living_street;20;
V75013_707;56132292;"https://www.openstreetmap.org/way/56132292";null;footway;null;
V75013_708;56138076;"https://www.openstreetmap.org/way/56138076";Rue de Tolbiac;secondary;30;
V75013_709;56640608;"https://www.openstreetmap.org/way/56640608";Boulevard Arago;secondary;30;
V75013_710;56668442;"https://www.openstreetmap.org/way/56668442";Rue Philippe de Champagne;residential;30;
V75013_711;56668518;"https://www.openstreetmap.org/way/56668518";Rue Oudry;residential;30;
V75013_712;56671843;"https://www.openstreetmap.org/way/56671843";Rue Jenner;residential;30;
V75013_713;56741490;"https://www.openstreetmap.org/way/56741490";Avenue Léon Bollée;primary;30;
V75013_714;56760466;"https://www.openstreetmap.org/way/56760466";Rue de Tolbiac;secondary;30;
V75013_715;57936272;"https://www.openstreetmap.org/way/57936272";Boulevard Kellermann;primary;50;
V75013_716;57941687;"https://www.openstreetmap.org/way/57941687";Rue Nationale;tertiary;30;
V75013_717;57941786;"https://www.openstreetmap.org/way/57941786";Rue de Domrémy;residential;30;
V75013_718;58072919;"https://www.openstreetmap.org/way/58072919";Rue Baudricourt;residential;30;
V75013_719;58072971;"https://www.openstreetmap.org/way/58072971";Rue Eugène Oudiné;residential;30;
V75013_720;58073040;"https://www.openstreetmap.org/way/58073040";Rue du Château des Rentiers;residential;30;
V75013_721;58073260;"https://www.openstreetmap.org/way/58073260";Rue de Pouy;residential;30;
V75013_722;58108767;"https://www.openstreetmap.org/way/58108767";Boulevard Masséna;cycleway;null;
V75013_723;58108768;"https://www.openstreetmap.org/way/58108768";Boulevard Masséna;cycleway;null;
V75013_724;59431665;"https://www.openstreetmap.org/way/59431665";Rue Jeanne d'Arc;tertiary;30;
V75013_725;59942013;"https://www.openstreetmap.org/way/59942013";Avenue de la Porte d'Italie;primary;30;
V75013_726;59942016;"https://www.openstreetmap.org/way/59942016";Avenue de la Porte d'Italie;primary;30;
V75013_727;59942017;"https://www.openstreetmap.org/way/59942017";Avenue de la Porte d'Italie;primary;30;
V75013_728;61509831;"https://www.openstreetmap.org/way/61509831";Avenue de Choisy;cycleway;null;
V75013_729;61509922;"https://www.openstreetmap.org/way/61509922";null;cycleway;null;
V75013_730;61509953;"https://www.openstreetmap.org/way/61509953";Avenue d'Italie;primary;30;
V75013_731;61785699;"https://www.openstreetmap.org/way/61785699";null;footway;null;
V75013_732;61785700;"https://www.openstreetmap.org/way/61785700";null;footway;null;
V75013_733;61785701;"https://www.openstreetmap.org/way/61785701";null;footway;null;
V75013_734;61785702;"https://www.openstreetmap.org/way/61785702";null;footway;null;
V75013_735;61785704;"https://www.openstreetmap.org/way/61785704";null;cycleway;null;
V75013_736;61786557;"https://www.openstreetmap.org/way/61786557";null;footway;null;
V75013_737;61786558;"https://www.openstreetmap.org/way/61786558";null;footway;null;
V75013_738;61786559;"https://www.openstreetmap.org/way/61786559";null;steps;null;
V75013_739;61788246;"https://www.openstreetmap.org/way/61788246";null;pedestrian;null;
V75013_740;61788261;"https://www.openstreetmap.org/way/61788261";null;footway;null;
V75013_741;62378607;"https://www.openstreetmap.org/way/62378607";null;elevator;null;
V75013_742;62378620;"https://www.openstreetmap.org/way/62378620";Cour des Grands Moulins;pedestrian;null;
V75013_743;71213548;"https://www.openstreetmap.org/way/71213548";null;footway;null;
V75013_744;71213555;"https://www.openstreetmap.org/way/71213555";null;footway;null;
V75013_745;71756618;"https://www.openstreetmap.org/way/71756618";null;footway;null;
V75013_746;72081760;"https://www.openstreetmap.org/way/72081760";Rue du Château des Rentiers;residential;30;
V75013_747;72081762;"https://www.openstreetmap.org/way/72081762";Rue Baptiste Renard;pedestrian;null;
V75013_748;72081765;"https://www.openstreetmap.org/way/72081765";Rue Sthrau;residential;30;
V75013_749;72126213;"https://www.openstreetmap.org/way/72126213";null;path;null;
V75013_750;72727221;"https://www.openstreetmap.org/way/72727221";Place Valhubert;primary;30;
V75013_751;77151189;"https://www.openstreetmap.org/way/77151189";Avenue de la Porte de Choisy;primary;30;
V75013_752;77377009;"https://www.openstreetmap.org/way/77377009";Rue Albert Bayet;cycleway;null;
V75013_753;77607228;"https://www.openstreetmap.org/way/77607228";Rue de la Croix Jarry;residential;30;
V75013_754;77635175;"https://www.openstreetmap.org/way/77635175";Rue Watt;service;30;
V75013_755;77635182;"https://www.openstreetmap.org/way/77635182";Allée Rita Thalmann;footway;null;
V75013_756;77635191;"https://www.openstreetmap.org/way/77635191";Rue Watt;residential;30;
V75013_757;77646229;"https://www.openstreetmap.org/way/77646229";Rue Watt;footway;null;
V75013_758;77646236;"https://www.openstreetmap.org/way/77646236";Rue Françoise Dolto;residential;30;
V75013_759;77646244;"https://www.openstreetmap.org/way/77646244";Rue Marie-Andrée Lagroua Weill-Hallé;residential;30;
V75013_760;77652431;"https://www.openstreetmap.org/way/77652431";null;footway;null;
V75013_761;77652434;"https://www.openstreetmap.org/way/77652434";Avenue de France;service;30;
V75013_762;77652437;"https://www.openstreetmap.org/way/77652437";Avenue de France;tertiary;30;
V75013_763;77666665;"https://www.openstreetmap.org/way/77666665";Avenue de France;tertiary;30;
V75013_764;77666668;"https://www.openstreetmap.org/way/77666668";Avenue de France;tertiary;30;
V75013_765;77666672;"https://www.openstreetmap.org/way/77666672";Rue des Grands Moulins;residential;30;
V75013_766;77666673;"https://www.openstreetmap.org/way/77666673";Rue des Grands Moulins;residential;30;
V75013_767;78354278;"https://www.openstreetmap.org/way/78354278";null;footway;null;
V75013_768;79084223;"https://www.openstreetmap.org/way/79084223";null;elevator;null;
V75013_769;79652228;"https://www.openstreetmap.org/way/79652228";null;service;15;
V75013_770;79653323;"https://www.openstreetmap.org/way/79653323";null;service;15;
V75013_771;79653326;"https://www.openstreetmap.org/way/79653326";Rue Jeanne d'Arc;residential;30;
V75013_772;79653328;"https://www.openstreetmap.org/way/79653328";Rue Jeanne d'Arc;residential;30;
V75013_773;79946380;"https://www.openstreetmap.org/way/79946380";Boulevard de l'Hôpital;primary;30;
V75013_774;79948657;"https://www.openstreetmap.org/way/79948657";Rue du Docteur Leray;residential;30;
V75013_775;79951198;"https://www.openstreetmap.org/way/79951198";Rue Baudricourt;residential;30;
V75013_776;79951200;"https://www.openstreetmap.org/way/79951200";Rue Albert;residential;30;
V75013_777;79953347;"https://www.openstreetmap.org/way/79953347";Rue Jean Colly;residential;30;
V75013_778;83102262;"https://www.openstreetmap.org/way/83102262";null;cycleway;null;
V75013_779;83120624;"https://www.openstreetmap.org/way/83120624";Boulevard Arago;secondary;30;
V75013_780;83641662;"https://www.openstreetmap.org/way/83641662";Passerelle des Grands Moulins;footway;null;
V75013_781;83872759;"https://www.openstreetmap.org/way/83872759";Rue Giffard;residential;30;
V75013_782;83873534;"https://www.openstreetmap.org/way/83873534";Boulevard Vincent Auriol;primary;30;
V75013_783;83976052;"https://www.openstreetmap.org/way/83976052";null;footway;null;
V75013_784;83976108;"https://www.openstreetmap.org/way/83976108";null;steps;null;
V75013_785;84193204;"https://www.openstreetmap.org/way/84193204";Avenue de la Porte d'Italie;primary;30;
V75013_786;84193210;"https://www.openstreetmap.org/way/84193210";Boulevard Kellermann;primary;50;
V75013_787;84193211;"https://www.openstreetmap.org/way/84193211";Boulevard Kellermann;primary;50;
V75013_788;84193215;"https://www.openstreetmap.org/way/84193215";Avenue de la Porte d'Italie;primary;30;
V75013_789;84193217;"https://www.openstreetmap.org/way/84193217";Rue du Docteur Bourneville;residential;30;
V75013_790;84193219;"https://www.openstreetmap.org/way/84193219";Rue Gouthière;tertiary;30;
V75013_791;84193225;"https://www.openstreetmap.org/way/84193225";Boulevard Kellermann;primary;50;
V75013_792;84416296;"https://www.openstreetmap.org/way/84416296";Rue de Tolbiac;secondary;30;
V75013_793;84593971;"https://www.openstreetmap.org/way/84593971";Rue de Tolbiac;secondary;30;
V75013_794;84593975;"https://www.openstreetmap.org/way/84593975";Rue Neuve Tolbiac;secondary;30;
